DSA,DBMS,OS,CN,Mathmetics,Aptitute,Comm,Problem Solving,Creative,Hackathons,Skill 1,Skill 2,Profile
67,80,69,52,45,50,63,6,7,2,MYSQL,MYSQL,Database Administrator
47,81,81,50,74,72,61,7,7,4,Linux,HTML/CSS,Software Engineer
80,12,21,55,1,56,80,6,6,0,Python,Linux,Database Administrator
22,57,90,81,73,87,77,5,4,0,Python,Python,Network Engineer
46,11,72,29,46,42,75,5,5,3,C/C++,HTML/CSS,Database Administrator
16,37,31,37,16,18,61,3,7,4,GitHub,HTML/CSS,UI/UX
99,35,80,18,35,54,71,2,4,4,HTML/CSS,Angular,Web Developer
80,39,68,22,26,31,58,4,9,3,Figma,Javascript,UI/UX
58,6,82,70,23,82,60,6,6,1,Oracle,HTML/CSS,Database Administrator
78,83,86,77,88,96,74,9,6,3,C/C++,C/C++,Software Engineer
24,27,19,89,45,41,61,5,6,1,HTML/CSS,C/C++,Tech Support
6,62,80,89,49,46,84,5,6,1,HTML/CSS,Python,Database Administrator
6,96,94,71,76,88,66,7,6,2,Oracle,Oracle,Database Administrator
31,97,87,72,81,85,75,8,7,0,Linux,Python,Software Engineer
55,74,65,54,93,85,81,7,5,3,R,R,DATA Scientist
24,42,41,44,8,18,80,1,8,3,Deep Learning,HTML/CSS,UI/UX
87,41,25,78,73,88,72,7,6,2,C/C++,Wire Shark,Network Engineer
30,23,50,69,23,35,86,4,8,0,HTML/CSS,GitHub,UI/UX
35,17,87,59,79,92,65,7,4,4,Python,Java,Software Engineer
86,77,84,84,83,90,62,5,6,4,Java,Java,Software Engineer
21,39,32,19,29,15,61,1,8,5,React,GitHub,UI/UX
59,28,78,44,24,41,53,3,10,10,GitHub,Angular,Web Developer
77,85,36,37,0,40,70,5,7,4,React,HTML/CSS,Tech Support
82,59,78,95,85,87,74,7,7,2,Linux,Python,Network Engineer
78,55,80,77,78,92,76,8,5,2,Oracle,C/C++,Software Engineer
23,43,30,25,28,15,80,4,8,4,HTML/CSS,Javascript,UI/UX
60,6,90,86,38,35,61,5,7,7,GitHub,Node.js,Web Developer
50,30,46,35,28,37,63,1,10,5,HTML/CSS,Photoshop,UI/UX
73,63,79,88,80,86,70,6,7,2,Linux,Python,DATA Scientist
96,52,80,95,29,80,86,6,6,0,Linux,Linux,Network Engineer
20,75,9,26,15,31,50,3,7,5,Angular,Node.js,Web Developer
90,83,17,72,86,55,60,10,7,3,Linux,C/C++,Software Engineer
24,93,70,78,46,58,87,4,4,0,HTML/CSS,C/C++,Database Administrator
63,93,93,88,40,35,81,4,5,0,HTML/CSS,HTML/CSS,Web Developer
53,22,82,62,43,49,40,6,7,1,Tensorflow,Tensorflow,Database Administrator
68,91,74,69,60,56,62,5,5,0,C/C++,HTML/CSS,Database Administrator
88,36,50,57,94,41,62,3,7,3,R,HTML/CSS,DATA Scientist
76,80,64,67,97,73,62,7,7,1,Tensorflow,R,DATA Scientist
20,37,9,31,9,23,85,3,2,5,Python,Javascript,Tech Support
92,54,64,88,75,88,76,8,5,5,C/C++,Python,Software Engineer
44,12,45,40,13,21,80,2,9,1,HTML/CSS,HTML/CSS,UI/UX
47,58,31,62,80,47,89,4,7,1,Linux,Python,Database Administrator
66,94,75,46,41,58,40,4,8,6,C/C++,C/C++,Database Administrator
78,60,85,86,34,81,89,8,5,0,BASH/SHELL,HTML/CSS,Network Engineer
78,70,75,80,42,68,80,8,7,3,C/C++,Python,Database Administrator
59,72,53,31,5,40,44,6,7,8,HTML/CSS,React,UI/UX
50,34,59,36,26,27,72,2,2,4,HTML/CSS,HTML/CSS,UI/UX
72,86,75,67,67,51,72,6,7,3,R,HTML/CSS,Database Administrator
69,8,73,78,51,54,72,6,10,6,HTML/CSS,GitHub,Database Administrator
78,64,59,52,97,70,64,7,4,4,R,MYSQL,DATA Scientist
60,81,82,79,78,55,74,6,5,0,Python,BASH/SHELL,Database Administrator
50,11,10,20,11,14,75,1,7,3,Figma,HTML/CSS,UI/UX
88,82,87,75,71,80,68,8,4,4,C/C++,Python,Software Engineer
99,86,51,57,85,14,45,9,8,3,Angular,GitHub,UI/UX
71,86,6,39,26,15,73,3,2,5,GitHub,Java,UI/UX
9,81,68,62,13,65,81,6,5,1,C/C++,Deep Learning,DATA Scientist
60,86,69,60,85,86,67,6,5,3,Pytorch,Tensorflow,DATA Scientist
82,37,60,34,26,24,61,5,4,1,HTML/CSS,Java,Tech Support
33,83,33,35,33,45,76,4,7,8,Node.js,Javascript,Web Developer
46,50,82,17,1,32,61,4,6,0,Python,Java,Tech Support
76,43,54,34,1,22,83,2,7,1,Java,HTML/CSS,Tech Support
41,83,93,50,80,60,60,5,7,1,React,Javascript,Web Developer
42,44,9,27,1,35,45,3,10,5,GitHub,HTML/CSS,UI/UX
20,87,60,54,81,85,71,8,6,1,Angular,R,DATA Scientist
37,48,87,83,78,32,65,8,6,6,Python,Linux,Network Engineer
50,77,26,41,44,35,53,1,5,0,HTML/CSS,Java,Tech Support
57,78,83,28,22,87,68,4,6,2,Python,Javascript,Software Engineer
12,71,62,56,73,63,72,9,5,0,Oracle,Machine Learning,DATA Scientist
67,74,64,66,45,67,54,6,7,2,R,Tensorflow,Database Administrator
69,84,18,50,96,76,60,9,7,1,Python,Pytorch,DATA Scientist
55,92,77,89,39,42,78,4,9,7,HTML/CSS,C/C++,UI/UX
61,32,15,39,79,26,75,7,5,1,Photoshop,Oracle,Tech Support
11,85,51,47,19,49,65,7,7,1,Java,HTML/CSS,Tech Support
77,68,39,63,45,72,68,7,5,0,C/C++,Python,Database Administrator
51,97,68,60,52,48,78,7,7,1,HTML/CSS,Python,Database Administrator
84,29,56,82,88,71,77,7,7,3,R,Tensorflow,DATA Scientist
66,83,74,88,72,98,58,10,6,4,Angular,MYSQL,Software Engineer
61,24,69,35,25,74,75,5,3,1,Python,C/C++,Tech Support
15,7,69,12,18,25,60,2,6,4,HTML/CSS,C/C++,Tech Support
60,84,62,32,17,37,87,5,7,3,HTML/CSS,C/C++,UI/UX
73,79,78,59,80,64,66,8,7,3,R,R,DATA Scientist
61,88,27,55,21,30,63,4,7,4,HTML/CSS,HTML/CSS,UI/UX
53,82,54,63,19,35,52,4,9,5,HTML/CSS,Javascript,UI/UX
6,23,73,91,87,90,62,7,7,10,C/C++,Linux,Database Administrator
68,14,77,6,4,35,43,3,7,0,Node.js,HTML/CSS,Tech Support
29,41,19,20,11,20,71,3,9,5,Javascript,HTML/CSS,UI/UX
81,50,50,97,81,86,72,7,4,0,C/C++,Python,Network Engineer
76,82,87,76,88,75,73,6,5,0,Python,Cisco Packet tracer,Database Administrator
51,91,87,70,42,54,48,7,7,0,HTML/CSS,C/C++,Database Administrator
19,56,21,14,10,37,87,2,8,5,HTML/CSS,C/C++,Tech Support
78,69,70,89,80,73,65,6,5,2,Oracle,Python,Network Engineer
83,93,8,90,4,79,82,4,2,4,Oracle,C/C++,Tech Support
89,39,37,6,74,90,61,5,6,2,Java,Cisco Packet tracer,Software Engineer
13,46,37,15,31,35,64,2,7,3,Javascript,HTML/CSS,UI/UX
61,83,75,82,75,37,61,10,6,5,Angular,HTML/CSS,Software Engineer
99,65,86,79,84,62,66,3,7,0,Linux,HTML/CSS,Software Engineer
55,92,71,56,18,71,89,4,7,0,Oracle,Linux,Database Administrator
74,15,78,92,70,72,74,6,6,1,Linux,Tensorflow,Network Engineer
97,86,84,82,80,84,73,7,7,4,Linux,MYSQL,Software Engineer
93,9,81,70,78,60,75,5,5,0,HTML/CSS,Oracle,Software Engineer
46,99,78,87,51,48,72,5,6,0,HTML/CSS,C/C++,Database Administrator
92,79,72,51,80,87,63,9,5,4,R,R,DATA Scientist
72,71,68,78,85,71,89,8,5,5,Tensorflow,C/C++,DATA Scientist
48,6,14,44,15,47,63,3,7,1,HTML/CSS,HTML/CSS,Tech Support
66,18,76,84,35,46,55,5,8,0,GitHub,HTML/CSS,Web Developer
26,32,11,58,18,66,62,4,4,5,Tensorflow,C/C++,Tech Support
95,67,83,80,35,96,67,5,5,8,HTML/CSS,MYSQL,Software Engineer
87,82,72,76,33,51,73,6,5,4,Linux,Oracle,Software Engineer
87,77,30,45,97,36,67,2,7,4,MYSQL,C/C++,DATA Scientist
58,18,48,64,42,67,80,7,9,3,HTML/CSS,Linux,Database Administrator
78,92,76,79,91,84,75,7,6,2,Python,Tensorflow,DATA Scientist
42,6,15,35,19,24,72,3,8,0,HTML/CSS,C/C++,Tech Support
31,16,82,30,25,30,57,4,8,5,GitHub,HTML/CSS,Web Developer
65,95,83,85,58,51,79,5,5,0,C/C++,BASH/SHELL,Database Administrator
88,47,51,89,93,75,70,6,6,4,Python,Wire Shark,DATA Scientist
19,97,93,75,64,68,89,7,4,0,Linux,Java,Database Administrator
87,79,53,41,80,39,71,6,7,5,GitHub,Javascript,UI/UX
82,84,54,18,25,47,83,3,7,3,HTML/CSS,HTML/CSS,UI/UX
71,73,61,89,87,62,74,8,6,5,Deep Learning,Tensorflow,DATA Scientist
86,80,79,54,76,86,65,10,5,5,C/C++,C/C++,Software Engineer
89,80,78,59,85,87,61,9,7,4,Deep Learning,Pytorch,DATA Scientist
96,81,72,58,73,67,64,8,7,4,Python,HTML/CSS,DATA Scientist
20,39,68,34,18,14,42,1,8,4,HTML/CSS,GitHub,UI/UX
78,72,93,41,29,35,87,5,7,0,HTML/CSS,C/C++,Tech Support
32,82,68,59,87,80,74,9,7,3,R,R,DATA Scientist
32,88,58,58,95,14,74,6,10,1,R,R,DATA Scientist
36,87,23,72,53,35,82,8,5,1,Ansible,HTML/CSS,Database Administrator
92,84,81,89,57,84,62,7,6,2,HTML/CSS,Oracle,Database Administrator
72,88,88,73,96,55,78,7,6,1,C/C++,Python,Network Engineer
62,80,86,65,89,70,82,8,5,9,C/C++,Python,Database Administrator
83,45,83,83,83,98,89,7,7,0,Python,C/C++,Software Engineer
94,31,88,70,78,90,68,9,6,0,C/C++,Python,Software Engineer
14,12,28,39,30,21,84,5,7,0,GitHub,HTML/CSS,Tech Support
25,6,92,11,6,30,67,1,6,1,Java,HTML/CSS,Tech Support
68,86,75,66,35,58,66,7,7,7,React,MYSQL,Database Administrator
92,82,73,77,72,85,62,8,6,0,Python,BASH/SHELL,Software Engineer
65,83,65,41,88,39,57,4,8,4,GitHub,Javascript,Web Developer
98,80,70,67,31,86,60,7,5,5,Python,C/C++,Software Engineer
14,47,28,11,9,15,81,2,10,1,Python,C/C++,Tech Support
87,58,39,88,7,42,69,6,5,1,Linux,C/C++,DATA Scientist
10,48,6,22,15,36,49,3,8,3,GitHub,Angular,UI/UX
74,64,58,58,98,95,64,1,6,3,BASH/SHELL,Machine Learning,DATA Scientist
57,84,67,61,96,62,77,7,6,3,Angular,React,Database Administrator
77,58,84,89,75,71,87,8,4,0,Ansible,Cisco Packet tracer,Network Engineer
29,75,35,43,78,28,61,5,2,4,Java,Java,UI/UX
83,24,73,65,81,98,73,8,7,0,HTML/CSS,Linux,DATA Scientist
50,9,90,48,35,37,42,4,8,8,HTML/CSS,React,Web Developer
30,52,20,6,19,17,80,5,8,1,Python,HTML/CSS,Tech Support
85,6,74,47,16,46,50,6,8,5,HTML/CSS,Node.js,Web Developer
65,44,80,82,72,95,78,10,6,1,Ansible,Cisco Packet tracer,Network Engineer
15,16,51,20,1,18,71,1,4,1,Java,HTML/CSS,Tech Support
81,90,71,83,3,97,73,7,6,0,C/C++,Python,Tech Support
75,75,81,86,74,88,71,5,6,3,Python,Linux,Software Engineer
80,77,60,62,85,84,61,8,5,3,Tensorflow,Tensorflow,DATA Scientist
77,62,71,94,75,88,81,7,4,1,BASH/SHELL,C/C++,Network Engineer
80,49,54,45,79,79,75,4,9,3,Photoshop,HTML/CSS,UI/UX
6,64,20,25,28,74,60,5,5,1,HTML/CSS,HTML/CSS,Tech Support
61,89,81,74,61,66,87,5,6,0,C/C++,Python,Database Administrator
34,66,72,88,54,58,67,5,4,0,C/C++,Python,Database Administrator
39,71,37,59,87,86,62,8,2,5,Angular,MYSQL,Software Engineer
51,12,93,52,70,80,63,9,7,6,React,MYSQL,Web Developer
55,91,78,42,39,58,63,5,8,1,GitHub,Java,Database Administrator
7,20,49,48,2,45,55,3,2,1,C/C++,GitHub,Tech Support
99,80,13,83,78,81,78,10,6,7,Angular,MYSQL,Software Engineer
82,76,69,52,83,87,79,9,6,4,Pytorch,Deep Learning,DATA Scientist
71,49,59,54,53,47,68,4,9,2,HTML/CSS,HTML/CSS,UI/UX
87,70,70,48,73,80,74,9,6,4,Angular,Python,Software Engineer
82,95,17,56,63,76,72,5,4,2,Oracle,C/C++,Database Administrator
24,68,89,94,13,86,83,4,7,0,Python,Ansible,Network Engineer
55,91,47,55,12,28,52,4,10,5,GitHub,Photoshop,UI/UX
38,6,73,75,45,41,75,5,5,0,Python,C/C++,Tech Support
77,87,65,79,85,84,76,9,5,5,MYSQL,Deep Learning,DATA Scientist
53,83,75,59,47,58,52,6,7,4,Angular,Angular,Web Developer
83,71,25,47,70,84,62,7,5,4,Javascript,HTML/CSS,Software Engineer
81,75,87,58,82,80,69,9,6,4,Python,Machine Learning,DATA Scientist
63,75,59,26,29,65,75,3,5,1,Deep Learning,HTML/CSS,Database Administrator
27,42,37,59,1,56,60,4,9,3,Figma,GitHub,UI/UX
33,85,46,38,16,27,60,2,10,3,HTML/CSS,Javascript,UI/UX
22,89,87,76,89,82,81,5,4,3,Python,C/C++,Database Administrator
19,7,61,99,0,16,88,5,6,0,Java,HTML/CSS,Tech Support
78,85,80,64,87,64,73,7,7,3,MYSQL,Tensorflow,DATA Scientist
74,76,87,91,63,89,70,7,7,1,Python,HTML/CSS,Database Administrator
12,56,65,22,15,37,68,2,9,0,HTML/CSS,Java,UI/UX
68,44,89,84,86,71,85,4,6,0,Python,Ansible,Network Engineer
34,18,80,36,42,45,47,5,6,2,Linux,C/C++,Tech Support
98,84,73,82,88,80,63,8,7,5,GitHub,Node.js,Software Engineer
91,11,49,24,5,34,65,4,7,4,Figma,HTML/CSS,UI/UX
60,70,17,49,25,35,55,5,7,5,HTML/CSS,Angular,Web Developer
59,50,72,99,42,40,77,5,8,1,React,Oracle,Tech Support
29,22,91,45,15,38,55,5,9,4,GitHub,Figma,Web Developer
33,39,55,16,26,21,60,1,10,3,Python,GitHub,UI/UX
11,27,15,49,10,16,89,4,10,5,Java,C/C++,UI/UX
25,74,60,45,48,14,80,1,9,4,Figma,Photoshop,UI/UX
22,56,87,25,9,29,67,4,8,0,HTML/CSS,HTML/CSS,Tech Support
89,62,13,94,82,84,61,8,7,5,Linux,C/C++,Software Engineer
80,82,22,67,2,45,68,4,5,3,Python,C/C++,Tech Support
59,97,79,99,65,61,72,6,6,1,C/C++,Python,Database Administrator
67,82,78,28,57,30,62,4,7,3,HTML/CSS,HTML/CSS,Database Administrator
12,89,68,72,82,51,63,9,7,3,MYSQL,HTML/CSS,Database Administrator
24,24,38,99,59,23,66,5,2,5,Java,GitHub,UI/UX
53,72,74,52,41,23,61,4,7,6,HTML/CSS,Photoshop,Database Administrator
55,88,77,85,46,46,75,6,4,1,HTML/CSS,Node.js,Database Administrator
63,79,76,56,37,34,40,4,9,4,Angular,Node.js,Web Developer
38,60,73,57,40,31,52,5,7,0,Node.js,HTML/CSS,Web Developer
70,49,31,93,8,25,85,3,10,1,Java,Java,UI/UX
56,19,79,67,29,42,63,3,7,2,Linux,HTML/CSS,Database Administrator
36,50,8,33,0,32,81,3,9,0,Photoshop,HTML/CSS,UI/UX
6,88,82,77,50,34,59,6,5,8,HTML/CSS,Angular,Web Developer
7,42,76,69,21,14,65,3,3,5,Java,Javascript,UI/UX
71,55,89,85,70,86,63,7,6,3,Angular,Ansible,Software Engineer
60,68,85,76,85,81,83,3,7,0,React,HTML/CSS,Database Administrator
89,95,85,66,49,72,71,7,7,0,HTML/CSS,HTML/CSS,Database Administrator
20,80,17,60,95,37,80,4,2,3,HTML/CSS,GitHub,DATA Scientist
84,67,84,87,79,81,86,10,5,2,HTML/CSS,BASH/SHELL,Network Engineer
46,25,94,40,23,46,51,1,7,5,GitHub,Javascript,Web Developer
31,30,6,25,9,39,60,3,6,6,Java,C/C++,Tech Support
58,18,60,40,49,30,67,5,8,0,HTML/CSS,HTML/CSS,UI/UX
19,17,73,27,10,31,77,3,2,0,HTML/CSS,C/C++,Tech Support
55,83,35,30,10,35,87,4,8,4,HTML/CSS,HTML/CSS,UI/UX
92,98,80,77,89,84,67,7,6,1,Linux,Oracle,Software Engineer
38,68,74,92,82,98,73,7,4,8,BASH/SHELL,HTML/CSS,Network Engineer
88,50,37,92,87,85,78,8,5,2,Wire Shark,Python,Network Engineer
36,29,34,89,85,15,66,2,4,3,Python,HTML/CSS,UI/UX
96,43,13,32,21,23,74,5,7,3,GitHub,Photoshop,UI/UX
85,70,41,52,20,92,66,6,7,3,R,Pytorch,DATA Scientist
90,87,84,61,72,82,62,10,7,4,HTML/CSS,HTML/CSS,Software Engineer
68,92,68,54,10,35,56,6,8,1,Javascript,C/C++,Web Developer
62,86,63,52,41,59,67,5,7,3,React,Tensorflow,Database Administrator
82,72,45,25,97,70,59,6,7,4,Javascript,R,DATA Scientist
79,59,78,52,2,58,65,7,5,2,Linux,HTML/CSS,Database Administrator
65,70,59,67,21,30,79,3,5,3,HTML/CSS,HTML/CSS,UI/UX
98,21,46,22,94,28,70,3,10,4,Photoshop,Javascript,UI/UX
47,32,49,57,27,14,87,1,10,3,Photoshop,HTML/CSS,UI/UX
80,8,73,79,28,65,89,7,7,2,Oracle,Java,Database Administrator
93,84,80,95,81,83,50,7,4,4,Linux,Ansible,Software Engineer
70,25,70,60,37,73,79,5,4,0,HTML/CSS,MYSQL,Database Administrator
48,16,14,88,2,48,77,1,5,1,Java,HTML/CSS,Tech Support
86,65,64,35,78,38,61,2,7,1,HTML/CSS,Java,Tech Support
70,38,64,60,73,62,60,7,4,2,Python,Tensorflow,DATA Scientist
57,54,87,15,36,49,40,4,7,6,GitHub,HTML/CSS,Web Developer
78,56,74,55,66,72,73,7,7,0,Java,Wire Shark,Database Administrator
74,71,59,64,25,71,80,8,4,2,Python,Linux,DATA Scientist
62,23,93,49,29,31,52,4,8,5,Javascript,Figma,Web Developer
30,79,6,6,60,32,59,3,5,0,HTML/CSS,Java,Tech Support
85,92,75,70,45,58,79,7,3,2,Oracle,HTML/CSS,Database Administrator
55,90,81,87,35,59,58,4,6,10,Java,Oracle,Web Developer
28,81,73,22,4,14,51,4,3,1,HTML/CSS,Photoshop,Tech Support
72,80,66,59,89,80,74,9,7,2,Pytorch,Deep Learning,DATA Scientist
11,17,76,25,44,46,75,4,5,3,C/C++,C/C++,Database Administrator
7,84,69,82,77,79,69,5,5,1,HTML/CSS,MYSQL,Database Administrator
32,12,15,27,26,27,79,1,7,1,HTML/CSS,HTML/CSS,Tech Support
7,82,64,37,46,43,69,5,7,1,GitHub,HTML/CSS,Tech Support
19,28,85,13,25,44,57,2,7,7,GitHub,HTML/CSS,Web Developer
80,42,79,26,19,62,72,4,5,4,C/C++,HTML/CSS,Tech Support
81,28,92,55,16,70,60,4,7,0,Python,Java,DATA Scientist
6,41,17,45,1,35,62,3,8,0,Python,HTML/CSS,Tech Support
14,28,77,24,78,38,62,5,7,3,Linux,C/C++,Tech Support
56,88,84,75,24,38,46,5,7,8,C/C++,Node.js,Web Developer
59,89,76,44,45,66,42,3,7,4,Node.js,GitHub,Web Developer
70,6,86,63,16,67,82,6,6,4,BASH/SHELL,C/C++,Database Administrator
53,90,76,75,40,73,80,4,5,0,HTML/CSS,Javascript,Database Administrator
78,76,56,50,88,83,79,6,5,4,Tensorflow,Photoshop,DATA Scientist
85,42,78,98,85,86,55,5,4,1,Cisco Packet tracer,MYSQL,Network Engineer
82,85,49,35,60,33,66,4,6,3,Linux,C/C++,UI/UX
66,23,93,34,44,38,59,4,7,5,Javascript,HTML/CSS,Web Developer
61,72,91,56,73,75,63,6,7,1,Linux,HTML/CSS,Database Administrator
31,52,57,63,75,80,78,9,7,3,R,Pytorch,DATA Scientist
35,96,86,70,40,46,77,6,6,0,Python,C/C++,Database Administrator
83,48,56,19,3,14,81,1,4,1,HTML/CSS,C/C++,Tech Support
16,16,19,25,35,35,77,3,6,1,Java,HTML/CSS,Tech Support
98,74,81,46,78,93,62,7,7,4,C/C++,HTML/CSS,Software Engineer
85,34,75,76,98,30,61,6,7,4,Oracle,Javascript,Software Engineer
50,13,25,43,18,16,53,3,8,3,Photoshop,HTML/CSS,UI/UX
65,68,19,80,47,62,77,5,5,1,MYSQL,HTML/CSS,Database Administrator
46,70,45,50,16,15,59,4,9,3,GitHub,GitHub,UI/UX
39,66,89,74,85,84,84,10,5,2,Wire Shark,Linux,Network Engineer
31,48,22,10,14,24,71,1,4,0,HTML/CSS,HTML/CSS,Tech Support
74,29,19,79,70,82,73,6,5,1,Python,C/C++,Software Engineer
22,33,47,50,14,30,86,5,8,3,GitHub,Photoshop,UI/UX
94,83,83,70,74,89,64,10,6,0,Oracle,MYSQL,Software Engineer
26,45,93,43,38,18,66,2,7,0,Javascript,Figma,UI/UX
87,78,71,22,74,86,71,8,5,4,Pytorch,Deep Learning,DATA Scientist
77,87,84,40,38,46,59,5,6,1,Python,Linux,Database Administrator
66,28,49,34,22,15,83,3,2,1,HTML/CSS,Photoshop,Tech Support
38,31,71,17,23,32,78,4,8,0,GitHub,HTML/CSS,UI/UX
95,90,92,77,79,80,62,9,6,2,Python,C/C++,Software Engineer
20,49,79,32,22,21,69,2,10,3,HTML/CSS,Javascript,UI/UX
23,35,83,13,18,43,51,1,6,1,MYSQL,MYSQL,Tech Support
72,44,54,23,45,26,60,4,8,0,Photoshop,C/C++,UI/UX
33,33,39,79,16,39,62,4,7,3,GitHub,Javascript,UI/UX
7,61,84,73,87,74,71,6,7,1,Oracle,MYSQL,Database Administrator
64,80,65,69,82,70,67,7,7,1,Python,MYSQL,DATA Scientist
72,85,68,62,91,60,78,8,5,3,Tensorflow,Pytorch,DATA Scientist
27,60,59,64,68,67,80,6,2,0,Python,Photoshop,Tech Support
99,80,71,21,79,96,62,10,7,4,Angular,Javascript,Software Engineer
70,87,63,69,91,88,63,7,6,4,Machine Learning,Deep Learning,DATA Scientist
32,12,16,9,9,71,75,3,4,1,Pytorch,HTML/CSS,Tech Support
92,77,82,89,74,92,71,6,5,1,HTML/CSS,GitHub,Software Engineer
33,18,20,6,27,38,76,3,4,2,Python,HTML/CSS,Tech Support
93,82,56,67,95,85,63,8,7,4,R,Tensorflow,DATA Scientist
54,36,42,39,22,20,60,3,9,5,HTML/CSS,Angular,UI/UX
13,66,79,75,27,34,60,4,7,5,Java,React,Tech Support
84,87,79,53,80,72,74,9,7,1,Ansible,Linux,DATA Scientist
75,16,87,75,78,84,83,8,4,1,Ansible,Oracle,Network Engineer
21,70,82,32,62,96,58,6,7,4,Angular,Angular,Web Developer
39,36,32,43,7,25,67,4,9,5,React,GitHub,UI/UX
24,31,73,83,8,48,90,5,10,0,HTML/CSS,C/C++,Tech Support
76,79,61,47,78,71,74,8,6,2,Linux,Deep Learning,DATA Scientist
25,52,80,66,41,71,70,6,6,0,Python,BASH/SHELL,Network Engineer
75,76,70,73,95,81,63,8,5,3,Oracle,Tensorflow,DATA Scientist
62,44,67,22,6,75,78,5,4,1,HTML/CSS,HTML/CSS,Tech Support
6,90,14,55,98,63,63,5,5,0,C/C++,Oracle,DATA Scientist
53,88,73,68,46,45,59,6,5,3,Linux,Linux,Database Administrator
68,97,47,26,14,42,59,3,10,4,HTML/CSS,Figma,UI/UX
92,82,90,65,84,82,67,8,7,7,HTML/CSS,MYSQL,Software Engineer
6,92,86,95,43,22,73,6,5,0,Linux,HTML/CSS,Database Administrator
27,14,46,41,22,28,57,1,10,3,Figma,Photoshop,UI/UX
82,31,30,60,26,27,69,1,4,3,HTML/CSS,Java,DATA Scientist
76,97,84,57,52,42,74,9,6,3,Linux,C/C++,Database Administrator
90,76,84,90,83,85,79,9,4,8,Python,Ansible,Software Engineer
17,42,34,24,8,37,75,2,6,0,HTML/CSS,C/C++,Tech Support
34,8,22,27,17,48,80,3,7,1,HTML/CSS,HTML/CSS,Tech Support
61,47,74,61,25,31,63,5,5,7,HTML/CSS,Javascript,UI/UX
95,56,81,85,78,88,71,6,6,4,Linux,Oracle,Software Engineer
72,69,56,95,70,83,78,5,7,0,BASH/SHELL,Machine Learning,Network Engineer
59,25,41,29,17,38,59,1,5,3,GitHub,Node.js,UI/UX
78,84,87,82,74,93,64,6,6,0,Ansible,C/C++,Network Engineer
29,84,92,43,6,28,63,3,8,3,Javascript,GitHub,Web Developer
64,90,70,78,55,82,62,2,5,0,HTML/CSS,C/C++,Database Administrator
76,70,76,75,86,81,65,7,3,3,Linux,Machine Learning,DATA Scientist
7,66,81,76,40,50,60,6,4,1,Linux,MYSQL,Database Administrator
71,96,84,76,78,89,69,7,6,0,Linux,Oracle,Network Engineer
89,66,76,85,70,63,65,6,6,7,Python,Python,Network Engineer
93,83,83,73,84,80,60,8,7,1,MYSQL,Linux,Software Engineer
75,80,82,54,86,80,61,8,6,2,C/C++,Deep Learning,DATA Scientist
28,89,93,47,48,48,49,3,8,0,HTML/CSS,Wire Shark,Web Developer
10,6,83,17,8,14,65,1,3,0,C/C++,C/C++,Tech Support
34,38,17,30,13,18,57,1,7,0,HTML/CSS,HTML/CSS,Tech Support
66,44,65,9,9,21,63,2,5,0,HTML/CSS,Java,Tech Support
6,78,75,69,45,34,58,5,7,1,HTML/CSS,MYSQL,Web Developer
19,43,31,6,74,44,81,2,4,0,C/C++,C/C++,Tech Support
29,29,78,16,81,19,63,1,4,6,GitHub,Java,UI/UX
76,70,83,96,85,81,62,6,6,1,BASH/SHELL,Java,Network Engineer
76,39,59,34,2,24,72,5,5,0,C/C++,HTML/CSS,Tech Support
99,81,81,88,76,96,65,10,6,6,Linux,Python,Software Engineer
24,52,78,89,80,37,87,8,7,0,Python,Cisco Packet tracer,Network Engineer
34,88,30,10,8,35,63,1,8,4,Java,HTML/CSS,UI/UX
35,39,67,14,71,18,61,4,6,0,Python,Javascript,Tech Support
76,65,85,87,84,98,74,10,5,0,Python,Linux,Software Engineer
44,47,88,83,43,24,80,1,7,0,HTML/CSS,Java,Tech Support
32,43,70,35,3,23,70,2,9,0,HTML/CSS,HTML/CSS,UI/UX
63,6,70,99,63,76,79,6,4,1,Python,HTML/CSS,Database Administrator
84,88,80,72,83,66,83,9,7,3,HTML/CSS,MYSQL,Software Engineer
14,9,82,12,4,31,66,5,5,0,C/C++,Java,Tech Support
57,58,49,56,22,41,57,5,7,1,GitHub,HTML/CSS,Web Developer
62,70,61,53,97,52,55,9,5,3,Angular,MYSQL,DATA Scientist
73,70,66,52,82,65,76,9,4,3,Tensorflow,Tensorflow,DATA Scientist
84,48,40,37,72,38,80,5,6,2,Python,HTML/CSS,Tech Support
83,76,6,32,20,35,83,3,5,0,Java,Python,Tech Support
26,65,75,67,85,95,65,10,6,1,Python,Ansible,Software Engineer
28,97,55,39,16,28,80,3,10,5,Figma,HTML/CSS,UI/UX
23,42,59,19,24,25,60,1,9,3,HTML/CSS,Figma,UI/UX
27,6,84,36,25,37,60,4,8,0,React,C/C++,Tech Support
86,28,55,11,10,61,85,7,6,1,C/C++,Deep Learning,Tech Support
84,65,86,74,85,84,85,9,6,2,Oracle,Python,Network Engineer
45,31,74,44,23,22,52,1,7,5,GitHub,Angular,UI/UX
86,93,85,18,36,89,75,1,4,0,C/C++,Python,Network Engineer
31,68,35,23,40,32,84,1,7,1,GitHub,HTML/CSS,Tech Support
26,28,63,43,48,33,52,1,7,5,GitHub,Node.js,Web Developer
88,56,70,94,73,68,85,10,6,0,Python,Cisco Packet tracer,Network Engineer
