DSA,DBMS,OS,CN,Mathmetics,Aptitute,Comm,Problem Solving,Creative,Hackathons,Skill 1,Skill 2,Profile
72,76,74,72,79,86,76,9,6,3,Linux,Machine Learning,DATA Scientist
59,84,73,55,43,39,40,5,7,7,HTML/CSS,Angular,Web Developer
86,75,73,68,68,60,62,6,5,3,Deep Learning,Python,DATA Scientist
67,82,81,71,59,84,88,7,5,3,HTML/CSS,Oracle,Database Administrator
60,89,76,77,44,55,78,6,7,0,HTML/CSS,Angular,Database Administrator
22,24,26,57,32,18,54,2,4,1,Java,Figma,Tech Support
93,50,89,65,90,84,87,5,6,2,Pytorch,Python,Network Engineer
87,57,77,9,85,71,75,5,5,0,Wire Shark,Ansible,Network Engineer
97,88,82,68,70,84,53,8,5,0,Python,HTML/CSS,Software Engineer
78,78,81,90,93,62,76,7,6,1,GitHub,Python,Software Engineer
15,27,9,98,80,70,69,8,4,1,Python,Java,Tech Support
61,79,92,58,94,48,40,4,9,5,Javascript,Oracle,Web Developer
28,53,73,82,61,72,65,9,5,0,HTML/CSS,Python,Database Administrator
10,73,36,7,89,95,75,8,5,0,Python,Oracle,Software Engineer
62,53,80,24,22,40,80,5,10,2,Java,HTML/CSS,UI/UX
61,76,94,39,20,36,44,3,7,4,GitHub,React,Web Developer
77,81,90,74,35,61,64,7,7,1,MYSQL,Linux,Database Administrator
91,97,82,99,75,96,85,8,7,4,Java,C/C++,Software Engineer
93,66,89,37,31,20,73,6,5,0,Python,Ansible,Network Engineer
62,81,91,79,43,64,88,6,5,1,Oracle,MYSQL,Database Administrator
79,59,73,92,75,55,78,6,5,0,Python,Cisco Packet tracer,Network Engineer
61,35,74,75,2,71,70,7,5,0,MYSQL,HTML/CSS,Database Administrator
8,48,36,6,3,72,67,6,6,0,Python,Python,Tech Support
99,85,90,50,13,40,41,4,9,7,GitHub,HTML/CSS,Web Developer
70,28,54,20,9,17,60,4,8,4,React,Javascript,UI/UX
43,99,71,77,57,55,64,8,3,1,Javascript,Linux,Database Administrator
30,22,74,65,75,68,69,7,6,4,Angular,Tensorflow,DATA Scientist
93,92,76,83,77,73,72,8,5,1,MYSQL,MYSQL,Network Engineer
86,77,72,70,53,62,70,7,5,2,MYSQL,Tensorflow,Software Engineer
91,11,70,87,73,90,61,10,5,6,Java,C/C++,Software Engineer
67,75,54,62,40,60,74,5,7,3,MYSQL,React,Database Administrator
77,6,86,80,10,77,71,8,5,2,Oracle,HTML/CSS,Network Engineer
84,33,38,53,34,20,59,3,7,6,Python,HTML/CSS,UI/UX
44,38,40,49,18,40,50,6,10,10,Angular,HTML/CSS,UI/UX
57,84,87,51,26,41,50,5,7,4,Javascript,HTML/CSS,Web Developer
74,28,80,91,98,80,89,10,6,0,Python,Machine Learning,Network Engineer
97,58,72,91,78,88,65,9,7,1,Python,Ansible,Network Engineer
63,82,72,38,25,45,51,5,8,6,Python,Javascript,Web Developer
49,22,57,26,8,29,70,3,8,1,Python,HTML/CSS,UI/UX
68,45,58,98,36,41,80,4,6,3,Python,Javascript,UI/UX
61,94,71,73,58,68,88,6,6,2,HTML/CSS,C/C++,Database Administrator
61,83,81,62,37,72,60,5,7,0,Python,MYSQL,Database Administrator
86,78,67,50,98,63,87,6,6,1,Deep Learning,R,DATA Scientist
70,85,50,38,75,80,73,8,5,0,Python,Java,DATA Scientist
58,88,86,79,55,50,68,7,6,0,Python,MYSQL,Software Engineer
32,93,68,60,55,65,83,5,5,2,Python,HTML/CSS,Database Administrator
87,75,88,73,89,89,75,7,6,4,Angular,Oracle,Software Engineer
93,62,73,86,72,89,62,4,5,1,Python,BASH/SHELL,Network Engineer
52,82,86,65,89,65,72,7,7,4,MYSQL,Tensorflow,Software Engineer
96,56,83,85,86,36,84,7,5,0,Linux,MYSQL,Network Engineer
40,89,78,82,34,65,60,5,5,4,MYSQL,Linux,Database Administrator
17,36,23,24,9,14,63,1,3,5,Figma,Python,UI/UX
78,50,89,82,75,85,77,7,5,4,Python,BASH/SHELL,Network Engineer
58,29,53,46,75,35,80,3,7,4,HTML/CSS,HTML/CSS,UI/UX
75,60,76,73,85,51,80,7,7,2,BASH/SHELL,Linux,Network Engineer
80,52,70,72,16,38,60,7,4,0,Python,C/C++,Network Engineer
34,27,18,81,85,81,73,5,7,0,Oracle,C/C++,Database Administrator
65,63,36,90,36,75,80,4,4,1,C/C++,Ansible,Network Engineer
81,40,72,77,53,51,72,5,5,3,Linux,C/C++,Database Administrator
91,70,92,59,55,80,69,6,7,4,Oracle,Pytorch,DATA Scientist
25,84,41,37,23,24,89,1,5,9,HTML/CSS,Javascript,Tech Support
59,54,82,65,70,77,89,7,6,2,Ansible,MYSQL,Network Engineer
82,54,85,83,85,68,79,10,6,0,Python,BASH/SHELL,Network Engineer
63,82,56,52,47,38,60,6,7,1,Machine Learning,HTML/CSS,Database Administrator
98,92,70,60,72,47,61,6,6,5,React,BASH/SHELL,Database Administrator
85,41,74,97,84,88,70,9,3,1,Python,Java,DATA Scientist
98,37,18,80,71,91,76,10,5,0,Python,Java,Network Engineer
55,83,71,51,35,51,45,4,7,5,HTML/CSS,HTML/CSS,Web Developer
42,62,72,52,36,73,87,7,8,1,Python,Ansible,Network Engineer
37,65,94,8,85,81,84,8,5,1,Python,Wire Shark,Network Engineer
34,14,66,26,48,14,69,2,7,1,Angular,HTML/CSS,UI/UX
89,71,51,50,78,80,83,6,7,3,Pytorch,Machine Learning,DATA Scientist
74,87,61,53,35,34,80,6,7,1,React,Linux,Web Developer
66,84,74,59,41,40,49,6,5,6,React,HTML/CSS,Web Developer
88,97,57,55,86,63,64,7,5,9,Tensorflow,Pytorch,DATA Scientist
43,58,38,49,2,46,56,3,8,0,Python,HTML/CSS,UI/UX
18,23,33,25,2,27,83,1,5,1,Photoshop,HTML/CSS,UI/UX
40,9,49,31,20,27,55,3,10,9,Javascript,Javascript,UI/UX
79,77,77,69,92,67,79,8,4,2,Java,Tensorflow,DATA Scientist
98,88,93,89,85,87,73,8,7,3,Java,Python,Software Engineer
89,40,51,67,65,76,73,7,6,0,R,Python,DATA Scientist
83,79,88,87,89,82,60,7,7,2,Tensorflow,HTML/CSS,Software Engineer
71,50,72,94,84,80,86,9,4,2,Linux,BASH/SHELL,Network Engineer
35,21,34,48,11,20,50,2,8,5,GitHub,HTML/CSS,UI/UX
62,60,70,56,71,44,80,6,4,0,Angular,BASH/SHELL,Network Engineer
39,13,42,21,10,22,73,5,6,0,HTML/CSS,GitHub,Tech Support
76,79,87,88,78,89,78,6,6,3,Python,MYSQL,Software Engineer
68,78,78,56,39,83,61,10,7,4,MYSQL,HTML/CSS,Web Developer
62,77,69,51,94,57,77,6,5,1,Deep Learning,Deep Learning,DATA Scientist
58,98,93,21,27,35,45,5,8,9,HTML/CSS,HTML/CSS,Web Developer
33,6,27,19,77,90,70,7,6,2,HTML/CSS,HTML/CSS,Network Engineer
80,76,72,89,77,88,71,7,6,3,Ansible,Machine Learning,Software Engineer
46,54,18,33,31,16,89,5,8,0,Python,Photoshop,Tech Support
53,86,70,77,85,82,60,10,6,5,C/C++,Tensorflow,Software Engineer
80,89,86,49,78,43,59,5,8,9,Node.js,GitHub,Web Developer
48,85,6,43,39,26,55,4,8,10,Angular,Javascript,Web Developer
55,81,79,94,40,33,57,4,7,1,HTML/CSS,HTML/CSS,Web Developer
78,44,43,60,37,74,89,7,7,1,Python,Wire Shark,DATA Scientist
12,43,88,94,62,61,67,5,6,3,Linux,C/C++,Database Administrator
31,50,13,34,30,30,79,3,6,0,HTML/CSS,C/C++,Tech Support
75,66,84,67,84,87,90,8,6,1,Python,Python,Network Engineer
20,57,23,25,11,27,85,3,2,0,Python,C/C++,Tech Support
45,25,40,42,14,38,49,4,9,5,Javascript,Photoshop,UI/UX
79,84,78,68,59,61,70,7,4,2,Oracle,HTML/CSS,Database Administrator
77,90,86,86,87,70,73,5,6,1,Ansible,C/C++,Network Engineer
81,80,69,59,85,61,74,7,7,1,React,Tensorflow,DATA Scientist
62,69,75,75,60,65,85,6,5,0,Wire Shark,Linux,Network Engineer
32,7,6,68,18,56,65,5,4,1,Machine Learning,C/C++,Database Administrator
70,50,15,34,8,43,77,3,6,0,Python,HTML/CSS,Tech Support
86,74,53,56,86,73,66,9,5,2,Tensorflow,Machine Learning,DATA Scientist
81,86,69,58,81,90,64,7,6,4,Python,Tensorflow,DATA Scientist
11,30,34,26,9,31,73,6,5,1,Python,HTML/CSS,Tech Support
65,79,66,53,61,72,72,5,6,3,Machine Learning,Linux,Database Administrator
67,96,74,69,78,87,75,6,7,1,Linux,HTML/CSS,Database Administrator
89,70,67,67,87,80,71,6,7,2,Deep Learning,Machine Learning,DATA Scientist
94,47,38,26,7,22,51,2,9,5,Figma,Photoshop,UI/UX
80,72,58,40,74,88,71,6,7,4,Deep Learning,Pytorch,DATA Scientist
18,70,45,49,55,42,71,4,8,4,Photoshop,Javascript,Web Developer
57,52,60,63,48,60,59,5,6,2,Wire Shark,Python,Database Administrator
80,87,69,99,69,62,83,7,5,3,R,C/C++,DATA Scientist
52,80,75,59,32,45,42,4,7,7,GitHub,Javascript,Web Developer
94,85,64,61,32,67,69,9,7,4,R,React,DATA Scientist
18,70,28,57,35,31,67,2,5,1,Python,Java,Tech Support
66,90,67,80,41,69,81,7,7,1,Oracle,Linux,Database Administrator
79,69,84,93,83,63,75,8,5,2,Cisco Packet tracer,Python,Network Engineer
31,16,31,6,19,47,63,2,6,5,React,GitHub,UI/UX
74,20,77,73,65,88,71,8,4,2,C/C++,MYSQL,Database Administrator
31,45,36,44,28,23,81,3,7,4,HTML/CSS,HTML/CSS,UI/UX
14,20,22,11,4,32,63,1,7,1,HTML/CSS,HTML/CSS,Tech Support
76,67,70,89,75,79,71,7,4,0,Oracle,Wire Shark,Network Engineer
72,72,6,78,97,62,74,6,6,2,Deep Learning,Python,DATA Scientist
45,55,83,46,60,23,72,3,8,0,Ansible,Linux,Web Developer
65,92,39,71,36,67,89,7,3,3,Oracle,HTML/CSS,Database Administrator
78,10,9,98,98,92,70,6,6,1,Python,Linux,Network Engineer
84,93,71,90,98,73,80,8,6,1,Linux,BASH/SHELL,Network Engineer
42,79,60,37,3,15,86,4,3,3,Javascript,Javascript,UI/UX
76,89,84,78,70,87,77,8,6,5,Machine Learning,Linux,Software Engineer
69,85,63,63,25,47,50,5,8,4,Angular,GitHub,Web Developer
76,76,89,50,15,77,52,6,7,1,Oracle,Python,Web Developer
88,59,70,93,83,72,75,7,4,1,Ansible,C/C++,Network Engineer
61,90,87,53,46,35,83,6,7,10,C/C++,HTML/CSS,Web Developer
76,40,81,88,74,81,74,7,5,4,Python,Pytorch,Software Engineer
74,82,84,77,74,93,70,6,6,2,C/C++,Ansible,Network Engineer
35,91,93,28,40,14,71,5,6,8,HTML/CSS,HTML/CSS,UI/UX
88,70,54,47,71,98,77,8,7,3,Pytorch,Machine Learning,DATA Scientist
51,88,77,68,45,60,60,6,7,4,Oracle,Javascript,Database Administrator
64,33,46,40,1,47,88,4,9,5,HTML/CSS,Javascript,UI/UX
99,84,88,72,84,81,79,10,7,3,React,Python,Software Engineer
48,82,78,82,47,72,73,6,7,0,C/C++,MYSQL,Database Administrator
50,68,82,70,2,30,89,4,7,0,HTML/CSS,Angular,Web Developer
35,54,70,93,76,79,60,7,4,1,Deep Learning,Ansible,Network Engineer
56,73,63,47,35,46,58,4,8,3,Node.js,Javascript,Web Developer
60,89,74,97,83,47,46,5,4,1,Cisco Packet tracer,MYSQL,Database Administrator
55,19,41,85,34,67,73,6,4,1,Python,Python,Database Administrator
49,71,73,54,10,40,53,2,9,7,Node.js,Javascript,Web Developer
87,66,79,76,76,80,71,7,5,0,Linux,Oracle,Network Engineer
34,71,27,16,26,43,76,5,7,4,Angular,React,UI/UX
64,94,76,46,19,74,70,7,7,4,Deep Learning,Oracle,Software Engineer
82,70,73,51,30,97,52,6,7,6,React,Angular,Web Developer
57,78,71,47,78,80,42,6,6,9,Javascript,GitHub,Web Developer
20,6,61,67,58,32,70,5,9,4,HTML/CSS,Javascript,UI/UX
7,36,47,10,0,33,78,3,7,0,Python,Java,Tech Support
8,70,90,55,80,63,78,9,7,2,Pytorch,Deep Learning,DATA Scientist
85,92,74,94,26,68,80,5,5,0,Python,Python,Database Administrator
42,79,68,62,46,68,60,4,4,4,R,HTML/CSS,DATA Scientist
86,82,80,77,79,80,72,5,6,7,Python,Oracle,Software Engineer
31,86,86,63,11,58,60,7,7,3,MYSQL,HTML/CSS,Database Administrator
61,78,83,76,27,44,50,5,7,10,C/C++,HTML/CSS,Web Developer
88,24,90,83,33,66,65,5,6,1,Python,C/C++,Tech Support
86,14,78,69,83,69,85,7,6,1,Linux,Python,Network Engineer
79,22,69,63,79,67,70,6,5,1,R,Machine Learning,DATA Scientist
62,33,72,61,69,62,86,6,7,2,Linux,Angular,Database Administrator
49,54,49,87,3,77,80,6,9,4,Javascript,Angular,UI/UX
32,26,63,29,97,33,61,4,4,5,Photoshop,React,UI/UX
79,90,88,74,36,89,76,2,6,1,C/C++,Linux,Database Administrator
85,88,32,95,90,70,65,7,7,1,Oracle,HTML/CSS,Database Administrator
74,78,78,57,97,50,54,10,7,4,Python,Javascript,DATA Scientist
55,80,72,56,39,40,47,4,9,7,React,React,Web Developer
99,40,85,76,62,88,78,8,5,2,Linux,Python,Network Engineer
94,9,92,89,84,88,78,7,4,0,Ansible,Wire Shark,Network Engineer
60,76,77,47,7,60,60,4,8,3,Javascript,Java,Web Developer
91,27,92,46,85,65,78,9,3,1,Deep Learning,R,DATA Scientist
40,91,74,74,47,47,70,4,3,0,HTML/CSS,GitHub,Database Administrator
78,89,92,77,83,88,80,7,5,3,Python,HTML/CSS,Software Engineer
51,95,92,39,13,30,70,4,7,4,HTML/CSS,C/C++,Web Developer
85,86,92,19,36,60,75,7,6,3,React,Linux,Software Engineer
87,98,81,43,41,50,80,5,5,0,Linux,Linux,Database Administrator
99,68,86,98,77,71,77,10,6,1,Ansible,Python,Network Engineer
92,47,81,86,89,65,80,8,6,2,Python,Java,Network Engineer
73,92,75,65,49,78,83,6,7,3,Wire Shark,Ansible,Database Administrator
70,79,81,69,89,67,79,9,5,4,Tensorflow,Machine Learning,DATA Scientist
64,85,82,60,33,51,70,7,7,4,HTML/CSS,Javascript,Database Administrator
63,47,93,64,58,60,61,5,5,4,C/C++,Node.js,DATA Scientist
64,92,92,69,19,65,88,4,3,1,C/C++,Ansible,Database Administrator
31,52,31,29,9,31,89,5,8,0,Java,HTML/CSS,UI/UX
98,73,76,88,87,71,70,8,4,1,Python,Tensorflow,DATA Scientist
29,37,55,65,74,76,73,5,7,5,Pytorch,Deep Learning,DATA Scientist
24,6,27,52,34,36,75,4,3,0,Oracle,Java,Tech Support
11,33,53,21,20,33,72,1,8,5,HTML/CSS,Figma,UI/UX
35,6,27,16,18,22,53,5,5,1,Oracle,Java,Tech Support
26,10,6,56,8,16,87,1,8,1,Photoshop,Node.js,Tech Support
69,92,90,65,44,83,64,4,4,0,Python,HTML/CSS,Database Administrator
65,97,7,76,63,31,85,5,6,1,HTML/CSS,C/C++,Database Administrator
85,56,68,34,56,77,66,5,6,1,Python,Wire Shark,Network Engineer
56,40,85,82,54,65,73,6,5,0,Python,MYSQL,Database Administrator
84,81,52,50,74,81,68,7,4,0,Pytorch,R,DATA Scientist
96,74,66,63,66,74,65,7,7,1,C/C++,R,DATA Scientist
61,89,83,73,41,64,59,7,5,1,C/C++,HTML/CSS,Database Administrator
82,57,91,36,2,73,80,5,7,0,Python,Javascript,Tech Support
88,32,47,11,71,90,61,9,6,7,Java,C/C++,Software Engineer
75,59,89,97,81,80,63,9,6,0,Python,Wire Shark,Software Engineer
73,98,77,97,20,59,65,5,6,1,C/C++,HTML/CSS,Software Engineer
81,75,61,59,90,80,63,7,7,5,Deep Learning,R,DATA Scientist
91,52,80,58,74,76,66,10,6,3,Pytorch,Cisco Packet tracer,DATA Scientist
96,88,83,89,63,83,83,6,5,5,C/C++,Wire Shark,Network Engineer
94,40,34,39,74,88,72,7,7,4,React,React,Software Engineer
76,72,71,33,42,44,58,6,7,1,React,HTML/CSS,Web Developer
86,41,79,88,72,87,77,8,5,4,Python,Python,Software Engineer
8,43,76,60,48,45,61,4,4,3,C/C++,HTML/CSS,Database Administrator
15,51,70,89,5,36,74,10,6,0,Java,MYSQL,Tech Support
80,48,84,65,42,73,82,7,5,0,Pytorch,Wire Shark,Database Administrator
25,72,27,16,19,28,85,4,3,1,Python,C/C++,Tech Support
64,82,84,85,33,38,80,4,9,5,GitHub,HTML/CSS,Web Developer
22,99,66,41,19,22,58,4,8,4,Angular,Javascript,Web Developer
62,97,87,85,17,87,73,7,4,0,C/C++,MYSQL,Database Administrator
60,74,63,50,37,48,54,5,7,1,Angular,Angular,Web Developer
43,42,57,19,3,33,69,1,7,4,Angular,Figma,UI/UX
41,77,82,57,62,78,70,6,6,4,Deep Learning,R,DATA Scientist
81,60,87,88,84,79,80,7,4,0,Python,Cisco Packet tracer,Network Engineer
91,76,88,76,71,92,68,9,7,3,HTML/CSS,Linux,Software Engineer
93,62,82,93,33,60,76,7,6,0,Python,Wire Shark,Network Engineer
79,58,87,72,85,83,89,7,5,0,Python,MYSQL,Network Engineer
88,41,84,30,71,84,89,5,7,4,Javascript,Angular,Software Engineer
36,58,78,82,20,73,79,5,5,1,Oracle,Cisco Packet tracer,Network Engineer
53,36,92,63,59,65,70,5,4,1,Python,Machine Learning,Database Administrator
58,90,93,13,56,37,70,4,5,3,C/C++,C/C++,Database Administrator
11,38,12,26,14,14,57,1,5,0,Python,Java,Tech Support
78,82,50,44,98,98,74,7,7,7,C/C++,React,DATA Scientist
97,82,66,62,16,75,74,8,5,1,HTML/CSS,C/C++,DATA Scientist
34,20,9,14,15,15,60,4,5,1,C/C++,Java,Tech Support
95,88,59,62,82,85,80,6,7,2,MYSQL,Linux,DATA Scientist
71,63,83,89,85,88,87,6,6,0,BASH/SHELL,Python,Network Engineer
68,32,72,55,49,76,74,3,5,1,Oracle,HTML/CSS,Database Administrator
64,82,81,31,43,63,70,5,7,8,HTML/CSS,Angular,Web Developer
65,89,86,62,92,53,72,8,4,2,HTML/CSS,C/C++,Database Administrator
54,40,53,80,27,62,80,5,8,4,Java,Javascript,UI/UX
23,19,7,36,2,23,54,3,8,1,GitHub,Photoshop,Tech Support
35,32,80,45,39,30,74,7,7,5,GitHub,Photoshop,UI/UX
73,82,68,56,76,60,64,8,5,3,Python,MYSQL,DATA Scientist
64,97,34,31,43,18,72,2,5,3,Java,HTML/CSS,UI/UX
88,68,10,32,72,52,89,5,6,0,Python,GitHub,Network Engineer
92,52,84,95,72,88,72,6,9,2,GitHub,Python,Network Engineer
78,34,64,87,71,83,74,7,6,1,MYSQL,Tensorflow,DATA Scientist
73,62,55,89,80,89,87,5,7,1,Python,Ansible,Network Engineer
7,85,68,86,78,94,78,10,5,2,Oracle,MYSQL,Software Engineer
6,6,6,99,0,35,62,5,3,0,C/C++,Python,Tech Support
43,14,88,6,16,40,88,1,5,0,HTML/CSS,Oracle,Database Administrator
36,19,44,77,0,14,67,4,3,0,HTML/CSS,Java,Tech Support
47,69,75,97,25,78,70,5,4,2,Ansible,Wire Shark,Network Engineer
85,68,70,97,80,71,73,8,7,1,Linux,Linux,Network Engineer
7,12,31,33,6,15,83,1,10,1,HTML/CSS,HTML/CSS,Tech Support
7,13,6,66,46,35,72,6,7,1,Python,Java,Tech Support
6,58,16,16,8,18,65,3,10,1,Java,HTML/CSS,Tech Support
68,95,77,71,64,36,74,4,6,0,HTML/CSS,C/C++,Database Administrator
84,60,65,56,82,80,78,8,5,1,Python,Oracle,DATA Scientist
34,93,89,70,30,36,72,4,8,2,C/C++,HTML/CSS,Web Developer
61,86,68,69,24,62,66,6,5,5,Python,Javascript,DATA Scientist
54,27,24,19,5,17,64,2,6,0,HTML/CSS,C/C++,Tech Support
33,6,58,69,75,76,61,4,7,2,Python,Python,DATA Scientist
34,6,6,31,18,39,80,3,7,0,C/C++,Python,Tech Support
77,73,72,62,80,74,65,6,7,1,Machine Learning,Linux,DATA Scientist
40,62,12,38,73,80,71,9,5,1,Cisco Packet tracer,Python,Network Engineer
32,68,92,88,81,79,77,6,4,0,Python,C/C++,Network Engineer
55,90,71,50,15,55,54,4,6,1,HTML/CSS,MYSQL,Database Administrator
46,90,6,26,25,45,73,4,5,0,HTML/CSS,HTML/CSS,UI/UX
80,45,55,60,56,63,71,7,7,4,Tensorflow,Deep Learning,DATA Scientist
66,55,71,47,30,23,42,2,8,9,Node.js,Javascript,Web Developer
78,73,53,62,98,62,61,9,7,3,Python,Pytorch,DATA Scientist
35,29,74,29,7,37,75,5,10,2,GitHub,HTML/CSS,UI/UX
76,83,76,79,85,65,60,7,7,4,Python,Oracle,Software Engineer
40,50,17,55,13,25,80,4,7,4,Javascript,Javascript,UI/UX
16,73,76,68,60,86,74,5,4,1,Tensorflow,Python,DATA Scientist
66,83,84,77,92,50,60,7,5,2,MYSQL,HTML/CSS,Database Administrator
41,30,85,47,21,14,83,5,8,5,Figma,HTML/CSS,UI/UX
87,56,65,67,94,66,73,2,6,0,Linux,Cisco Packet tracer,DATA Scientist
97,63,72,42,80,72,67,4,6,0,Linux,Python,DATA Scientist
31,59,79,82,24,73,62,7,6,0,Python,C/C++,Network Engineer
60,80,33,26,4,27,50,5,10,4,HTML/CSS,GitHub,UI/UX
36,97,31,26,35,24,74,4,4,1,GitHub,HTML/CSS,Web Developer
82,70,63,34,2,73,75,4,4,0,C/C++,HTML/CSS,Tech Support
83,83,74,75,84,42,63,6,5,1,HTML/CSS,MYSQL,Database Administrator
78,78,89,15,83,87,64,5,5,0,Python,Java,Software Engineer
80,91,82,89,53,68,82,7,6,1,BASH/SHELL,Python,Network Engineer
90,6,86,80,47,84,80,6,3,0,C/C++,Linux,Database Administrator
13,97,74,59,44,40,51,4,6,4,Linux,HTML/CSS,Web Developer
47,74,57,66,51,72,75,6,4,2,Python,Deep Learning,DATA Scientist
40,51,68,56,5,73,52,5,5,1,Tensorflow,Cisco Packet tracer,Network Engineer
35,56,49,88,74,89,77,5,7,2,Python,Python,Network Engineer
64,46,74,67,35,51,70,6,5,7,C/C++,MYSQL,Database Administrator
63,93,82,45,44,17,73,5,8,0,HTML/CSS,HTML/CSS,Web Developer
27,98,86,40,39,20,87,1,9,1,GitHub,Photoshop,UI/UX
82,71,75,85,89,75,68,7,5,3,Oracle,Javascript,Software Engineer
68,89,73,52,41,43,43,5,8,3,Node.js,Angular,Web Developer
68,80,93,55,17,32,80,4,7,1,Node.js,HTML/CSS,Web Developer
89,31,74,99,85,74,73,7,5,0,BASH/SHELL,Python,Network Engineer
64,82,87,77,14,90,68,7,6,3,HTML/CSS,Linux,Database Administrator
63,93,84,59,33,47,77,5,7,3,React,MYSQL,Web Developer
15,14,40,44,31,21,69,5,8,4,Figma,Angular,UI/UX
63,84,73,58,75,54,44,5,8,6,React,Angular,Web Developer
8,12,30,29,8,38,62,2,6,0,Python,Python,Tech Support
51,83,88,66,50,67,84,5,4,1,MYSQL,HTML/CSS,Database Administrator
74,42,76,82,82,81,73,8,7,5,HTML/CSS,C/C++,Software Engineer
63,53,89,89,75,70,73,7,5,0,Linux,Ansible,Network Engineer
73,84,76,58,75,56,84,5,6,1,Oracle,Oracle,Database Administrator
83,25,76,67,85,55,67,7,5,1,Oracle,Linux,DATA Scientist
79,49,53,65,92,62,78,5,5,0,Python,Angular,Network Engineer
7,33,17,11,27,38,61,3,6,1,Python,C/C++,Tech Support
23,22,7,21,11,35,69,1,9,3,Figma,HTML/CSS,UI/UX
45,10,33,86,21,23,67,2,10,0,Python,Java,Tech Support
74,94,35,84,78,83,65,7,6,3,Ansible,C/C++,DATA Scientist
50,85,74,89,34,68,75,9,5,7,React,Linux,Web Developer
81,64,38,87,67,80,72,4,5,0,C/C++,Java,Tech Support
72,78,60,48,93,60,77,9,5,3,Pytorch,Machine Learning,DATA Scientist
56,60,81,56,76,20,86,5,6,0,HTML/CSS,C/C++,Network Engineer
87,70,92,82,82,82,68,6,5,2,Wire Shark,Python,Network Engineer
82,86,73,65,64,55,71,4,5,2,HTML/CSS,MYSQL,Database Administrator
64,17,16,19,11,31,84,5,5,1,Python,Java,Tech Support
63,84,73,71,41,50,40,4,7,5,HTML/CSS,Photoshop,Database Administrator
10,34,7,88,9,21,55,4,5,0,C/C++,Java,Tech Support
98,81,69,80,77,96,68,4,4,2,Python,MYSQL,Software Engineer
21,26,26,6,88,49,88,4,7,5,Javascript,C/C++,Tech Support
93,80,71,85,52,79,67,7,5,1,Python,Linux,Network Engineer
17,6,35,47,15,23,69,5,9,4,Photoshop,HTML/CSS,UI/UX
45,6,21,20,34,15,70,2,4,1,Python,Java,Tech Support
45,6,93,68,4,14,79,1,4,4,HTML/CSS,C/C++,UI/UX
41,76,43,37,30,63,53,3,8,7,Python,Javascript,UI/UX
25,17,35,39,3,20,66,2,7,3,HTML/CSS,C/C++,Tech Support
62,81,73,73,41,42,55,4,7,5,Javascript,HTML/CSS,Web Developer
80,6,66,67,92,46,65,9,4,4,Linux,Deep Learning,DATA Scientist
80,85,82,83,70,84,77,7,7,3,C/C++,MYSQL,Software Engineer
74,72,66,52,67,73,83,7,6,3,Deep Learning,Tensorflow,DATA Scientist
76,73,92,30,46,36,82,6,6,1,HTML/CSS,HTML/CSS,Web Developer
61,37,13,90,46,64,80,7,4,1,Python,C/C++,Database Administrator
77,76,70,76,72,88,78,8,4,2,Wire Shark,BASH/SHELL,Network Engineer
31,31,9,31,37,38,60,5,7,5,Photoshop,Javascript,UI/UX
97,84,71,85,82,78,75,7,7,4,Ansible,HTML/CSS,Software Engineer
49,87,91,59,25,39,53,3,9,9,Figma,Javascript,Web Developer
73,54,86,99,85,72,80,8,5,2,Cisco Packet tracer,Ansible,Network Engineer
90,87,93,60,94,64,73,9,5,2,HTML/CSS,Machine Learning,DATA Scientist
20,89,84,47,88,46,57,4,8,3,React,HTML/CSS,Web Developer
78,67,19,90,82,89,89,5,4,1,Pytorch,C/C++,Network Engineer
63,81,63,66,37,72,62,4,4,3,Oracle,GitHub,Database Administrator
86,77,68,31,53,33,77,1,7,3,Angular,Linux,Web Developer
12,12,8,39,4,30,68,4,5,1,Python,Python,Tech Support
99,88,74,99,78,91,62,8,6,4,Cisco Packet tracer,Python,Software Engineer
7,88,79,88,78,60,65,5,7,5,C/C++,MYSQL,Software Engineer
85,98,89,99,64,71,84,6,7,1,Oracle,Python,Database Administrator
74,56,79,89,75,67,78,9,4,2,Ansible,Wire Shark,Network Engineer
80,8,85,91,80,76,71,4,7,1,Linux,Linux,Network Engineer
88,86,42,26,84,81,74,9,7,4,Python,MYSQL,Software Engineer
59,76,70,57,85,67,75,7,3,5,HTML/CSS,Python,Database Administrator
16,79,68,43,23,31,69,3,8,3,Javascript,HTML/CSS,UI/UX
78,76,94,67,96,87,70,6,5,4,R,Tensorflow,DATA Scientist
47,82,91,59,40,38,60,3,7,6,Javascript,HTML/CSS,Web Developer
88,88,85,66,24,71,61,7,7,3,HTML/CSS,Oracle,Database Administrator
24,12,38,22,4,16,80,1,9,3,HTML/CSS,Figma,UI/UX
62,88,73,74,28,52,52,3,7,0,Java,C/C++,Web Developer
74,76,76,65,86,81,78,8,7,2,BASH/SHELL,Python,DATA Scientist
55,90,78,58,35,35,80,5,7,1,GitHub,React,Web Developer
81,70,80,89,73,80,79,8,5,1,Python,Python,Software Engineer
78,95,84,86,89,84,87,6,5,2,MYSQL,C/C++,Database Administrator
68,93,92,52,40,34,71,4,7,1,HTML/CSS,Javascript,Web Developer
89,66,85,93,74,83,89,8,6,1,Ansible,Cisco Packet tracer,Network Engineer
